id,title,media_type,original_title,release_date,year,format,genre,director,rating,user_rating,tmdb_id,tmdb_media_type,tmdb_url,poster_path,backdrop_path,overview,trailer_url,runtime,upc,location,notes,season_number,episode_number,episode_title,network,type_details,series_id,space_id,library_id,import_source,added_by,created_at,updated_at,signed_by,signed_role,signed_on,signed_at,signed_proof_path,cast_members,owned_formats,estimated_value_low,estimated_value_mid,estimated_value_high,valuation_currency,valuation_source,valuation_last_updated,tv_season_count,tv_completed_season_count,tv_all_seasons_completed,cast
4007,Listeners,tv_series,LISTENERS,2020-04-04T00:00:00.000Z,2020,Digital,,Hiroaki Ando,,,98748,tv,https://www.themoviedb.org/tv/98748,/eUYgm7JQIDojyOSWc14yc1RTWzn.jpg,/nLRvifyfmexpC7XeOZwn5Kta8EX.jpg,"In a world without music, young Echo was there the day legendary ""Player"" Jimi Stonefree and his mecha disappeared while fighting the mysterious Earless. Ten years later, he meets an amnesiac young girl named ""Mu"" who has an input jack on her back. Could she be a ""Player"" like Jimi? Together they set off on a journey to unravel her past and save humanity.",,24,,,Imported from Plex section 2,,,,MAPPA,,,1,7,plex,1,2026-03-08T16:48:15.633Z,2026-04-20T05:30:42.187Z,,,,,,"Rie Takahashi, Ayumu Murase, Koichi Yamadera, Nana Mizuki, Junichi Suwabe, Sayaka Ohara, Yoko Hikasa, Rie Kugimiya","[""digital""]",,,,,,,1,1,true,"Rie Takahashi, Ayumu Murase, Koichi Yamadera, Nana Mizuki, Junichi Suwabe, Sayaka Ohara, Yoko Hikasa, Rie Kugimiya"
4008,Little Britain,tv_series,,2003-02-09T00:00:00.000Z,2003,Digital,,,,,380,tv,https://www.themoviedb.org/tv/380,/d8ss1109kLq2Z4K1eO9575CCKBe.jpg,/2mKBNYVTUVm9b8Kvqe20pOP7st7.jpg,"Matt Lucas and David Walliams, the creators of this character-comedy sketch show, delight in all that is mad, bad, quirky and generally bonkers about the people and places of Britain.",,30,,,Imported from Plex section 2,,,,BBC,,,1,7,plex,1,2026-03-08T16:48:15.834Z,2026-04-20T05:30:42.477Z,,,,,,"David Walliams, Matt Lucas, Tom Baker, Paul Putner, Ruth Jones, Joann Condon, Charu Bala Chokshi, Kevin Lucero Less","[""digital""]",,,,,,,3,3,true,"David Walliams, Matt Lucas, Tom Baker, Paul Putner, Ruth Jones, Joann Condon, Charu Bala Chokshi, Kevin Lucero Less"
4009,Little Britain USA,tv_series,,2008-09-28T00:00:00.000Z,2008,Digital,,,,,14880,tv,https://www.themoviedb.org/tv/14880,/yMuZKZtr45MvGKuSehQAa4Er2xl.jpg,/8VbAQ5ZeKDqyCbE8IOYUL6qhlF4.jpg,"The characters of the original 'Little Britain' and some new characters feature in this comedic exploration of the modern American society from, and starring, British comedians Matt Lucas and David Walliams.",,30,,,Imported from Plex section 2,,,,MBST,,,1,7,plex,1,2026-03-08T16:48:16.043Z,2026-04-20T05:30:42.789Z,,,,,,"David Walliams, Matt Lucas, Tom Baker, Geraldine James, Lorna Scott","[""digital""]",,,,,,,1,1,true,"David Walliams, Matt Lucas, Tom Baker, Geraldine James, Lorna Scott"
4010,Lockwood & Co.,tv_series,,2023-01-27T00:00:00.000Z,2023,Digital,,,,,213241,tv,https://www.themoviedb.org/tv/213241,/lxWSGo8D6MbFbQmM9tqhbaG80TP.jpg,/t65wB2iajohomOYqcQVwjBFebHh.jpg,"Lucy, a girl with psychic abilities, joins two boys, Anthony and George, at the ghost-hunting agency Lockwood and Co. to fight the deadly spirits plaguing London, doing their best to save the day without any adult supervision.",,43,,,Imported from Plex section 2,,,,Complete Fiction,,,1,7,plex,1,2026-03-08T16:48:16.234Z,2026-04-20T05:30:43.045Z,,,,,,"Ruby Stokes, Cameron Chapman, Ali Hadji-Heshmati","[""digital""]",,,,,,,1,1,true,"Ruby Stokes, Cameron Chapman, Ali Hadji-Heshmati"
4011,Logan's Run,tv_series,,1977-09-16T00:00:00.000Z,1977,Digital,,,,,36626,tv,https://www.themoviedb.org/tv/36626,/sEwi68z1sP6iUxHYtIGWGfj21cc.jpg,/mN5oVoshctaNzhp8zIOyN6FkifS.jpg,"This television series portrays a futuristic society where citizens are only allowed to live until age 30. Logan 5 is a Sandman (police assassin) who is 26 years old; he decides to escape to freedom with a runner named Jessica 6 and search for a mythical place called 'Sanctuary.' He is pursued by his former friend, another Sandman, who attempts to capture both of them to deliver to the city's elders.",,60,,,Imported from Plex section 2,,,,Goff-Roberts-Steiner Productions,,,1,7,plex,1,2026-03-08T16:48:16.432Z,2026-04-20T05:30:43.347Z,,,,,,"Gregory Harrison, Heather Menzies, Donald Moffat, Randy Powell","[""digital""]",,,,,,,1,1,true,"Gregory Harrison, Heather Menzies, Donald Moffat, Randy Powell"
4012,Loki,tv_series,,2021-06-09T00:00:00.000Z,2021,Digital,,Josie Morgan,,,84958,tv,https://www.themoviedb.org/tv/84958,/kEl2t3OhXc3Zb9FBh1AuYzRTgZp.jpg,/N1hWzVPpZ8lIQvQskgdQogxdsc.jpg,"After stealing the Tesseract during the events of “Avengers: Endgame,” an alternate version of Loki is brought to the mysterious Time Variance Authority, a bureaucratic organization that exists outside of time and space and monitors the timeline. They give Loki a choice: face being erased from existence due to being a “time variant” or help fix the timeline and stop a greater threat.",,50,,,Imported from Plex section 2,,,,Marvel Studios,,,1,7,plex,1,2026-03-08T16:48:16.637Z,2026-04-20T05:30:43.640Z,,,,,,"Tom Hiddleston, Sophia Di Martino, Wunmi Mosaku, Eugene Cordero, Ke Huy Quan, Owen Wilson","[""digital""]",,,,,,,2,2,true,"Tom Hiddleston, Sophia Di Martino, Wunmi Mosaku, Eugene Cordero, Ke Huy Quan, Owen Wilson"
4013,Lost in Space,tv_series,,1965-09-15T00:00:00.000Z,1965,Digital,,,,,3051,tv,https://www.themoviedb.org/tv/3051,/f7xArCMZPBW7SoCsqsOXvc3X8Ry.jpg,/upqfQF1LBPf7IRZao0sxt1BHZlx.jpg,"The space family Robinson is sent on a five-year mission to find a new planet to colonise. The voyage is sabotaged time and again by an inept stowaway, Dr. Zachary Smith. The family's spaceship, Jupiter II, also carries a friendly robot who endures an endless stream of abuse from Dr. Smith, but is a trusted companion of young Will Robinson",,60,,,Imported from Plex section 2,,,,Irwin Allen Productions,,,1,7,plex,1,2026-03-08T16:48:16.844Z,2026-04-20T05:30:43.926Z,,,,,,"Guy Williams, June Lockhart, Mark Goddard, Marta Kristen, Angela Cartwright, Bill Mumy, Jonathan Harris, Dick Tufeld","[""digital""]",,,,,,,2,1,false,"Guy Williams, June Lockhart, Mark Goddard, Marta Kristen, Angela Cartwright, Bill Mumy, Jonathan Harris, Dick Tufeld"
4014,Lupin,tv_series,,2021-01-08T00:00:00.000Z,2021,Digital,,,,,96677,tv,https://www.themoviedb.org/tv/96677,/h6Z2oogE4mJk2uffdtIlLhb0EHx.jpg,/aY7zv2pfk9H0QxaaL3PBjvalbKQ.jpg,"Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family.",,45,,,Imported from Plex section 2,,,,Gaumont,,,1,7,plex,1,2026-03-08T16:48:17.060Z,2026-04-20T05:30:44.207Z,,,,,,Omar Sy,"[""digital""]",,,,,,,3,1,false,Omar Sy
4015,M*A*S*H,tv_series,,1972-09-17T00:00:00.000Z,1972,Digital,,,,,918,tv,https://www.themoviedb.org/tv/918,/6rhuM3oMoEWKxAdrm7IyM8oq8cC.jpg,/8nkOWsMtWZvp7IGuYdVbJeoWzQx.jpg,"The 4077th Mobile Army Surgical Hospital is stuck in the middle of the Korean War. With little help from the circumstance in which they find themselves, they are forced to make their own fun. Fond of practical jokes and revenge, the doctors, nurses, administrators, and soldiers often find ways of making wartime life bearable. Nevertheless, the war goes on.",,25,,,Imported from Plex section 2,,,,20th Century Fox Television,,,1,7,plex,1,2026-03-08T16:48:17.263Z,2026-04-20T05:30:44.476Z,,,,,,"Alan Alda, Mike Farrell, Harry Morgan, Loretta Swit, David Ogden Stiers, Jamie Farr, William Christopher","[""digital""]",,,,,,,6,5,false,"Alan Alda, Mike Farrell, Harry Morgan, Loretta Swit, David Ogden Stiers, Jamie Farr, William Christopher"
4016,Made in Abyss,tv_series,メイドインアビス,2017-06-10T00:00:00.000Z,2017,Digital,,Hitoshi Haga,,,72636,tv,https://www.themoviedb.org/tv/72636,/f6U3odfIb3pCXMGKRTQGGF9o1Qg.jpg,/uzp513qTcHsAavlCJ58x5d73bzy.jpg,"Located in the center of a remote island, the Abyss is the last unexplored region, a huge and treacherous fathomless hole inhabited by strange creatures where only the bravest adventurers descend in search of ancient relics. In the upper levels of the Abyss, Riko, a girl who dreams of becoming an explorer, stumbles upon a mysterious little boy.",,24,,,Imported from Plex section 2,,,,Kinema Citrus,,,1,7,plex,1,2026-03-08T16:48:17.545Z,2026-04-20T05:30:44.911Z,,,,,,"Miyu Tomita, Mariya Ise","[""digital""]",,,,,,,1,1,true,"Miyu Tomita, Mariya Ise"
4017,The Magicians,tv_series,The Magicians (2015),2015-12-16T00:00:00.000Z,2015,Digital,,,,,64432,tv,https://www.themoviedb.org/tv/64432,/A66dZN98BPEYeFQAhNdNCIXa57d.jpg,/qb9vehNFxTpPrazhD7JJ6QtEtCv.jpg,"After being recruited to a secretive academy, a group of students discover that the magic they read about as children is very real--and more dangerous than they ever imagined. Will getting hooked on the thrill of magic distract them from honing their powers when they need them most?",,45,,,Imported from Plex section 2,,,,UCP,,,1,7,plex,1,2026-03-08T16:48:17.758Z,2026-04-20T05:30:45.192Z,,,,,,"Olivia Taylor Dudley, Arjun Gupta, Stella Maeve, Hale Appleman, Summer Bishil","[""digital""]",,,,,,,5,5,true,"Olivia Taylor Dudley, Arjun Gupta, Stella Maeve, Hale Appleman, Summer Bishil"
4018,Maid Marian and Her Merry Men,tv_series,,1989-11-16T00:00:00.000Z,1989,Digital,,David Bell,,,805,tv,https://www.themoviedb.org/tv/805,/ksgPQxZrALAe9JP68ps0EruNnKP.jpg,/oxnbGXeFPEYeJeddDmk2Ebvdo2q.jpg,"Robin was a cowardly tailor from Kensington, and Marian was the brains behind the Merry Men. With her ruthless band of freedom fighters, Marian seeks to save the villagers of Worksop from the tyrany of King John and his cunning henchman.",,25,,,Imported from Plex section 2,,,,British Broadcasting Corporation (BBC),,,1,7,plex,1,2026-03-08T16:48:17.995Z,2026-04-20T05:30:45.515Z,,,,,,"Kate Lonergan, Tony Robinson, Adam Morris, Howard Lew Lewis, Danny John-Jules, Mike Edmonds, Forbes Collins, Mark Billingham","[""digital""]",,,,,,,5,4,false,"Kate Lonergan, Tony Robinson, Adam Morris, Howard Lew Lewis, Danny John-Jules, Mike Edmonds, Forbes Collins, Mark Billingham"
4019,Maigret,tv_series,Maigret (2016),2016-03-28T00:00:00.000Z,2016,Digital,,,,,69533,tv,https://www.themoviedb.org/tv/69533,/9tOxJjyVwMkkQzgCbPq1Szy9ttN.jpg,/5hDkz7SlahzU4QI2vVLrRCjSgXe.jpg,Cases of hard-working Parisian detective Chief Inspector Jules Maigret.,,88,,,Imported from Plex section 2,,,,Fragile Films,,,1,7,plex,1,2026-03-08T16:48:18.213Z,2026-04-20T05:30:45.834Z,,,,,,"Rowan Atkinson, Leo Staar, Shaun Dingwall, Alexander Campbell, Colin Mace","[""digital""]",,,,,,,2,2,true,"Rowan Atkinson, Leo Staar, Shaun Dingwall, Alexander Campbell, Colin Mace"
4020,Man from Atlantis,tv_series,,1977-03-04T00:00:00.000Z,1977,Digital,,,,,3575,tv,https://www.themoviedb.org/tv/3575,/7Gs6U8s0wTcf4DpS2nK4kM4q17W.jpg,/dv2gfbwAPCAUgSSsAyMPZ2dta1R.jpg,"The adventures of an amphibious man, the last survivor of the legendary sunken city.",,90,,,Imported from Plex section 2,,,,Solow Production Company,,,1,7,plex,1,2026-03-08T16:48:18.412Z,2026-04-20T05:30:46.120Z,,,,,,"Patrick Duffy, Belinda Montgomery, Alan Fudge","[""digital""]",,,,,,,1,1,true,"Patrick Duffy, Belinda Montgomery, Alan Fudge"
4021,The Man in the High Castle,tv_series,,2015-01-15T00:00:00.000Z,2015,Digital,,,,,62017,tv,https://www.themoviedb.org/tv/62017,/xhoDZbMNeyCA0BGPZQsdIiO43Dp.jpg,/pLio7Lod6YoNMM7ybFVjIJjwIxe.jpg,"What would it be like if the Allied Powers had lost WWII, and Japan and Germany ruled the United States?",,60,,,Imported from Plex section 2,,,,Amazon Studios,,,1,7,plex,1,2026-03-08T16:48:18.611Z,2026-04-20T05:30:46.374Z,,,,,,"Alexa Davalos, Rufus Sewell, Joel de la Fuente, Jason O'Mara, Brennan Brown, Chelah Horsdal, Frances Turner","[""digital""]",,,,,,,4,4,true,"Alexa Davalos, Rufus Sewell, Joel de la Fuente, Jason O'Mara, Brennan Brown, Chelah Horsdal, Frances Turner"
4022,The Mandalorian,tv_series,,2019-11-12T00:00:00.000Z,2019,Digital,,,,,82856,tv,https://www.themoviedb.org/tv/82856,/sWgBv7LV2PRoQgkxwlibdGXKz1S.jpg,/9zcbqSxdsRMZWHYtyCd1nXPr2xq.jpg,"After the stories of Jango and Boba Fett, another warrior emerges in the Star Wars universe. The Mandalorian is set after the fall of the Empire and before the emergence of the First Order. We follow the travails of a lone gunfighter in the outer reaches of the galaxy far from the authority of the New Republic.",,40,,,Imported from Plex section 2,,,,Lucasfilm Ltd.,,,1,7,plex,1,2026-03-08T16:48:18.831Z,2026-04-20T05:30:46.685Z,,,,,,"Pedro Pascal, Katee Sackhoff","[""digital""]",,,,,,,3,3,true,"Pedro Pascal, Katee Sackhoff"
4023,Mars,tv_series,Mars (2016),2016-11-13T00:00:00.000Z,2016,Digital,,Everardo Gout,,,68427,tv,https://www.themoviedb.org/tv/68427,/xlT7aBrVqrRVnlaHQLCW12q3NK9.jpg,/mFeMpWfNj5PdUI2DGhaWDIWRIkU.jpg,The first manned mission from Earth to Mars in 2033 attempts to colonize the red planet.,,50,,,Imported from Plex section 2,,,,Zak Productions,,,1,7,plex,1,2026-03-08T16:48:19.045Z,2026-04-20T05:30:46.974Z,,,,,,"Jihae, Alberto Ammann, Clémentine Poidatz, Anamaria Marinca, Sammi Rotibi, Nicholas Wittman, Cosima Shaw, Kata Sarbó","[""digital""]",,,,,,,1,1,true,"Jihae, Alberto Ammann, Clémentine Poidatz, Anamaria Marinca, Sammi Rotibi, Nicholas Wittman, Cosima Shaw, Kata Sarbó"
4024,The Marvelous Mrs. Maisel,tv_series,,2017-03-17T00:00:00.000Z,2017,Digital,,,,,70796,tv,https://www.themoviedb.org/tv/70796,/zS7fQiOZiKCVH2vlYSiIsFWW8hh.jpg,/vQ77kC1amsZECKIxkUIsMJCtBVp.jpg,"It’s 1958 Manhattan and Miriam “Midge” Maisel has everything she’s ever wanted - the perfect husband, kids, and Upper West Side apartment. But when her life suddenly takes a turn and Midge must start over, she discovers a previously unknown talent - one that will take her all the way from the comedy clubs of Greenwich Village to a spot on Johnny Carson’s couch.",,60,,,Imported from Plex section 2,,,,Picrow,,,1,7,plex,1,2026-03-08T16:48:19.241Z,2026-04-20T05:30:47.246Z,,,,,,"Rachel Brosnahan, Alex Borstein, Michael Zegen, Tony Shalhoub, Marin Hinkle, Kevin Pollak, Caroline Aaron, Reid Scott","[""digital""]",,,,,,,5,5,true,"Rachel Brosnahan, Alex Borstein, Michael Zegen, Tony Shalhoub, Marin Hinkle, Kevin Pollak, Caroline Aaron, Reid Scott"
4025,Medici,tv_series,I Medici,2016-10-17T00:00:00.000Z,2016,Digital,,,,,66761,tv,https://www.themoviedb.org/tv/66761,/vFtsI6Nk3cy2l4LGoh1aFRZKaQ7.jpg,/7hvvNS52ConVZFvZtgy1j0NeCCO.jpg,"A political, family drama set in Florence in the early 15th century. Cosimo de' Medici finds himself at the helm of his supremely wealthy, banking dynasty family, when his father, Giovanni dies suddenly. However Cosimo is concealing a dangerous secret - Giovanni was murdered. Now Cosimo and his brother must unearth his killer in order to protect the wealth and power of the family.",,55,,,Imported from Plex section 2,,,,Wild Bunch,,,1,7,plex,1,2026-03-08T16:48:19.474Z,2026-04-20T05:30:47.589Z,,,,,,"Daniel Sharman, Synnøve Karlsen, Alessandra Mastronardi, Sebastian de Souza, Francesco Montanari, Johnny Harris, Gualtiero Burzi, Sean Bean","[""digital""]",,,,,,,3,3,true,"Daniel Sharman, Synnøve Karlsen, Alessandra Mastronardi, Sebastian de Souza, Francesco Montanari, Johnny Harris, Gualtiero Burzi, Sean Bean"
4026,Misfits,tv_series,,2009-11-12T00:00:00.000Z,2009,Digital,,,,,31295,tv,https://www.themoviedb.org/tv/31295,/pkGPHO7WxViedkOm6Xy1aWSS36l.jpg,/y5oDHhdNng3ff3KQzcX6qpzBuMU.jpg,A group of young offenders doing community service gets struck by lightning during a storm and start to develop superpowers.,,45,,,Imported from Plex section 2,,,,Clerkenwell Films,,,1,7,plex,1,2026-03-08T16:48:19.681Z,2026-04-20T05:30:47.861Z,,,,,,"Joseph Gilgun, Karla Crome, Nathan McMullen, Matt Stokoe, Shaun Dooley, Natasha O'Keeffe","[""digital""]",,,,,,,5,5,true,"Joseph Gilgun, Karla Crome, Nathan McMullen, Matt Stokoe, Shaun Dooley, Natasha O'Keeffe"
4027,Monarch of the Glen,tv_series,,2000-02-27T00:00:00.000Z,2000,Digital,,,,,2215,tv,https://www.themoviedb.org/tv/2215,/jeMhROvJWKTQuwSip5z5RsNPyfU.jpg,/ecxni5kM5664x1cy4Hdi2WB1Zdy.jpg,"Archie MacDonald, a young restaurateur is called back to his childhood home of Glenbogle where he is told he is the new Laird of Glenbogle.",,60,,,Imported from Plex section 2,,,,British Broadcasting Corporation (BBC),,,1,7,plex,1,2026-03-08T16:48:19.899Z,2026-04-20T05:30:48.177Z,,,,,,"Richard Briers, Susan Hampshire, Alexander Morton, Hamish Clark, Julian Fellowes, Lloyd Owen, Martin Compston, Rae Hendrie","[""digital""]",,,,,,,7,6,false,"Richard Briers, Susan Hampshire, Alexander Morton, Hamish Clark, Julian Fellowes, Lloyd Owen, Martin Compston, Rae Hendrie"
4028,Monarch: Legacy of Monsters,tv_series,,2023-11-17T00:00:00.000Z,2023,Digital,,,,,202411,tv,https://www.themoviedb.org/tv/202411,/7LBbaEaLSbqdviBYaSS1rRPMnrs.jpg,/7IY4wELVMvtUc78vPiuL8kQV2iA.jpg,"After surviving Godzilla's attack on San Francisco, Cate is shaken yet again by a shocking secret. Amid monstrous threats, she embarks on a globetrotting adventure to learn the truth about her family—and the mysterious organization known as Monarch.",,46,,,Imported from Plex section 2,,,,Legendary Television,,,1,7,plex,1,2026-03-08T16:48:20.140Z,2026-04-20T05:30:48.542Z,,,,,,"Anna Sawai, Kiersey Clemons, Ren Watabe, Mari Yamamoto, Anders Holm, Joe Tippett, Wyatt Russell, Kurt Russell","[""digital""]",,,,,,,2,1,false,"Anna Sawai, Kiersey Clemons, Ren Watabe, Mari Yamamoto, Anders Holm, Joe Tippett, Wyatt Russell, Kurt Russell"
4029,Monty Python's Flying Circus,tv_series,,1969-10-05T00:00:00.000Z,1969,Digital,,,,,849,tv,https://www.themoviedb.org/tv/849,/hZtMtL8Pqv9FAMljN9911U4qBhI.jpg,/9GybuKLYceOhgV09BQ60MKTT5nN.jpg,"The irreverent Monty Python comedy troupe present a series of skits which are often surreal, bawdy, uncompromising and/or tasteless, but nearly always hilarious.",,30,,,Imported from Plex section 2,,,,BBC,,,1,7,plex,1,2026-03-08T16:48:20.338Z,2026-04-20T05:30:48.842Z,,,,,,"Graham Chapman, Michael Palin, Terry Jones, Eric Idle, Terry Gilliam","[""digital""]",,,,,,,4,4,true,"Graham Chapman, Michael Palin, Terry Jones, Eric Idle, Terry Gilliam"
4030,Moon Knight,tv_series,,2022-03-30T00:00:00.000Z,2022,Digital,,Paul Jennings,,,92749,tv,https://www.themoviedb.org/tv/92749,/YksR65as1ppF2N48TJAh2PLamX.jpg,/iux1vKPT7Vw1AzetZb4Jz6wfYsm.jpg,"The series follows Steven Grant, a mild- mannered gift-shop employee, who becomes plagued with blackouts and memories of another life. Steven discovers he has dissociative identity disorder and shares a body with mercenary Marc Spector. As Steven/Marc's enemies converge upon them, they must navigate their complex identities while thrust into a deadly mystery among the powerful gods of Egypt.",,50,,,Imported from Plex section 2,,,,Marvel Studios,,,1,7,plex,1,2026-03-08T16:48:20.506Z,2026-04-20T05:30:49.120Z,,,,,,"Oscar Isaac, Ethan Hawke, May Calamawy, Ann Akinjirin, David Ganly, Karim El Hakim, F. Murray Abraham","[""digital""]",,,,,,,1,1,true,"Oscar Isaac, Ethan Hawke, May Calamawy, Ann Akinjirin, David Ganly, Karim El Hakim, F. Murray Abraham"
4031,The Morning Show,tv_series,,2019-11-01T00:00:00.000Z,2019,Digital,,,,,90282,tv,https://www.themoviedb.org/tv/90282,/y9x2R87yt2U616736NJrP0d56dt.jpg,/uMsTtNaUEWOE2q64m8zthBIMgen.jpg,"An inside look at the lives of the people who help America wake up in the morning, exploring the unique challenges faced by the team.",,60,,,Imported from Plex section 2,,,,Echo Films,,,1,7,plex,1,2026-03-08T16:48:20.696Z,2026-04-20T05:30:49.440Z,,,,,,"Jennifer Aniston, Reese Witherspoon, Billy Crudup, Mark Duplass, Karen Pittman, Nicole Beharie, Marion Cotillard","[""digital""]",,,,,,,3,3,true,"Jennifer Aniston, Reese Witherspoon, Billy Crudup, Mark Duplass, Karen Pittman, Nicole Beharie, Marion Cotillard"
4032,Mr. Bean,tv_series,,1990-01-01T00:00:00.000Z,1990,Digital,,,,,4327,tv,https://www.themoviedb.org/tv/4327,/pUNQV35kDaKuejnXGNiUeEBurNE.jpg,/lHSLW9lihnuRMs1yYarmMJX4phK.jpg,"Mr Bean (portrayed by Sir Rowan Sebastian Atkinson) is a lazy, crazy, clumsy, mischievous and destructive lunatic alien man from outer space who has fallen to earth out of his UFO. join him on his adventures of solving problems and creating worse disasters in this hilarious slapstick science fiction comedy Television sitcom series for the entire family.",,25,,,Imported from Plex section 2,,,,Thames Television,,,1,7,plex,1,2026-03-08T16:48:20.911Z,2026-04-20T05:30:49.754Z,,,,,,Rowan Atkinson,"[""digital""]",,,,,,,1,1,true,Rowan Atkinson
4033,Ms. Marvel,tv_series,,2022-06-08T00:00:00.000Z,2022,Digital,,Hank Amos,,,92782,tv,https://www.themoviedb.org/tv/92782,/3HWWh92kZbD7odwJX7nKmXNZsYo.jpg,/mfcLUWASJghU8MTNK38eYktfE83.jpg,"Kamala, a superhero fan with an imagination--particularly when it comes to Captain Marvel--feels like she doesn't fit in at school and sometimes even at home, that is until she gets superpowers like the heroes she admires.",,50,,,Imported from Plex section 2,,,,Marvel Studios,,,1,7,plex,1,2026-03-08T16:48:21.053Z,2026-04-20T05:30:50.046Z,,,,,,"Iman Vellani, Matt Lintz, Yasmeen Fletcher, Zenobia Shroff, Mohan Kapur, Saagar Shaikh, Rish Shah","[""digital""]",,,,,,,1,1,true,"Iman Vellani, Matt Lintz, Yasmeen Fletcher, Zenobia Shroff, Mohan Kapur, Saagar Shaikh, Rish Shah"
4034,Murderbot,tv_series,,2025-05-16T00:00:00.000Z,2025,Digital,,,,,241554,tv,https://www.themoviedb.org/tv/241554,/mIKfKo2uDk3itzAPYIcSeYr4KtF.jpg,/if4r7bXrDH50GhNwCo3Bz8F2LOg.jpg,"In a high-tech future, a rogue security robot secretly gains free will. To stay hidden, it reluctantly joins a new mission protecting scientists on a dangerous planet... even though it just wants to binge soap operas.",,26,,,Imported from Plex section 2,,,,Depth of Field,,,1,7,plex,1,2026-03-08T16:48:21.255Z,2026-04-20T05:30:50.334Z,,,,,,"Alexander Skarsgård, Noma Dumezweni, David Dastmalchian, Sabrina Wu, Akshay Khanna, Tamara Podemski, Tattiawna Jones","[""digital""]",,,,,,,1,1,true,"Alexander Skarsgård, Noma Dumezweni, David Dastmalchian, Sabrina Wu, Akshay Khanna, Tamara Podemski, Tattiawna Jones"
4035,Mutant X,tv_series,,2001-10-01T00:00:00.000Z,2001,Digital,,,,,1449,tv,https://www.themoviedb.org/tv/1449,/yiKg027jdpkSsguVBI9WqliNWez.jpg,/A2BqbbSs9E4emekdxdvWzLK6lpx.jpg,"A secret government project to create genetic mutants results in them being released into the general population. One of the scientists responsible, Adam, has sworn to try to help them, while his co-partner, Mason Eckhart, plans to use the project for his own ends. Adam assembles four mutants and forms the group ""Mutant X"" to help mutants everywhere, and oppose Eckhart.",,44,,,Imported from Plex section 2,,,,Marvel Studios,,,1,7,plex,1,2026-03-08T16:48:21.456Z,2026-04-20T05:30:50.622Z,,,,,,"Victoria Pratt, Karen Cliche, Victor Webster, Forbes March","[""digital""]",,,,,,,3,3,true,"Victoria Pratt, Karen Cliche, Victor Webster, Forbes March"
4036,My Hero Academia,tv_series,僕のヒーローアカデミア,2016-04-03T00:00:00.000Z,2016,Digital,,Masayuki Otsuki,,,65930,tv,https://www.themoviedb.org/tv/65930,/phuYuzqWW9ru8EA3HVjE9W2Rr3M.jpg,/ol0H2DGp4ifBHA4JDlCpwJWxnY2.jpg,"In a world populated with superhumans, the superhero-loving Izuku Midoriya is without power. However, after the Quirkless dreamer Izuku inherits the powers of the world's best superhero, All Might, his hopes of becoming the top hero are now possible. Once enrolled in the high school for heroes, U.A., Izuku soon discovers being a hero is much more complicated than it appears.",,24,,,Imported from Plex section 2,,,,BONES,,,1,7,plex,1,2026-03-08T16:48:21.690Z,2026-04-20T05:30:50.943Z,,,,,,Daiki Yamashita,"[""digital""]",,,,,,,4,4,true,Daiki Yamashita
4037,My Lady Jane,tv_series,,2024-06-27T00:00:00.000Z,2024,Digital,,,,,203413,tv,https://www.themoviedb.org/tv/203413,/qX68uGVJwxQ0B0sPZBEGikWRmA6.jpg,/oRxMRPh7MEV7blqBDq07sQWG0bY.jpg,"Lady Jane Grey and her husband Guildford live during the reign of Edward, son of Henry VIII. She unexpectedly finds herself crowned queen overnight and becomes the target of criminals who want her throne and her head.",,50,,,Imported from Plex section 2,,,,Parkes+MacDonald Image Nation,,,1,7,plex,1,2026-03-08T16:48:21.929Z,2026-04-20T05:30:51.280Z,,,,,,"Emily Bader, Edward Bluemel, Anna Chancellor, Rob Brydon, Kate O'Flynn, Henry Ashton, Oliver Chris, Dominic Cooper","[""digital""]",,,,,,,1,1,true,"Emily Bader, Edward Bluemel, Anna Chancellor, Rob Brydon, Kate O'Flynn, Henry Ashton, Oliver Chris, Dominic Cooper"
4038,Mystery Science Theater 3000,tv_series,,2022-05-06T00:00:00.000Z,2022,Digital,,,,,203187,tv,https://www.themoviedb.org/tv/203187,/aV9gg7MMEwpcN5z9vEx7nw93ZK5.jpg,/lMxcpAtYUwEQVbCYWQpMsIGzabB.jpg,"The cult hit is back AGAIN! Captured by mad scientists, returning host Jonah and new host Emily survive a blitz of cheesy B movies by riffing on them with their funny robot pals.",,90,,,Imported from Plex section 2,,,,Consolidated Puppets,,,1,7,plex,1,2026-03-08T16:48:22.125Z,2026-04-20T05:30:51.559Z,,,,,,"Jonah Ray Rodrigues, Felicia Day, Patton Oswalt","[""digital""]",,,,,,,0,0,false,"Jonah Ray Rodrigues, Felicia Day, Patton Oswalt"
4039,Mystery Science Theatre 3000,tv_series,Mystery Science Theater 3000,1988-05-10T00:00:00.000Z,1988,Digital,,,,,,tv,,,,"In the not-too-distant future Joel Robinson is held captive by Dr. Forrester and TV's Frank, forced to watch B-Grade movies on the Satellite of Love with the help of his robot friends: Cambot, Gypsy, Tom Servo and Crow T. Robot.",,92,,,Imported from Plex section 2,,,,HBO Downtown Productions,,,1,7,plex,1,2026-03-08T16:48:22.294Z,2026-04-20T05:30:51.787Z,,,,,,,"[""digital""]",,,,,,,11,0,false,
